  id            u            v           CA      demanda           CS       length   oneway     status
 328   1200465551   1227355194     0.225909   102.045193     0.602423    75.302889    False    servico
 329   1200465551   1200466016     0.187647    50.121603     0.500392    62.549032     True    servico
 330   1200465568   2647883802     0.241471    41.632636     0.643922    80.490243     True    servico
 331   1200465568   1200465551     1.403595    53.574306     3.742921   467.865143     True    servico
 332   1200465592   1200465820     0.213491   311.411039     0.569309    71.163590     True    servico
 333   1200465600   1801769486     0.306525    47.366485     0.817401   102.175094     True    servico
 334   1200465621   1227355282     0.376732    68.007743     1.004619   125.577437     True    servico
 335   1200465621   1200465117     0.171968    83.584342     0.458581    57.322608     True    servico
 336   1198360286   1227355260     0.443057    38.153928     1.181486   147.685789     True    servico
 337   1198360286   2466854238     0.162283    98.299661     0.432755    54.094372    False    servico
 338   1198360286   1198360497     0.305664    36.005214     0.815103   101.887924     True    servico
 339   1264443117   1200524676     0.332852    67.816602     0.887604   110.950524     True    servico
 340   1264443117   1264443221     0.502468    73.848669     1.339914   167.489296    False    servico
 341   1264443117   1264443261     0.249891   111.480876     0.666375    83.296902    False    servico
 342   1198360312       -40991     0.559510    55.442418     1.492028   186.503477     True    servico
 343   1198360323   2591478053     0.293258   124.136714     0.782021    97.752613     True    servico
 344   1198360323   1198360312     0.378821    65.064139     1.010190   126.273725     True    servico
 345   1198360329   1200524614     0.620434    84.047791     1.654490   206.811255     True    servico
 346   1198360329   1198360473     0.358548   137.653571     0.956127   119.515904     True    servico
 347   1264443155   1200464853     0.244817    79.549786     0.652845    81.605605     True    servico
 348   1264443155       -40977     0.023068     0.000000     0.061513     7.689184    False   passagem
 349   1264443155   1232303253     0.727550     5.117921     1.940133   242.516590     True    servico
 350   1200465688   1227355159     0.317829   161.419042     0.847544   105.943051     True    servico
 351   1200465688       -40987     0.366608    70.515695     0.977621   122.202627     True    servico
 352   2302508841   1801769468     0.145618    81.338069     0.388314    48.539215     True    servico
 353   1264443178       -40957     0.297107    32.307702     0.792285    99.035676     True    servico
 354   1264443178   1200524725     1.005268    65.918146     2.680714   335.089277     True    servico
 355   2302508843   1036906383     0.076522     0.000000     0.204058    25.507262     True   passagem
 356   2302508843   2302508841     0.064751     0.000000     0.172669    21.583619     True   passagem
 357   1195865902   1801769455     0.333883    14.366057     0.890354   111.294293     True    servico
 358   1195865902   1200465369     0.190017    74.077482     0.506711    63.338912     True    servico
 359   1198360377   2302508841     0.030967    42.158380     0.082578    10.322237     True    servico
 360   1198360377   1036906383     0.078489     0.000000     0.209304    26.163028     True   passagem
 361   1198360389   1200465400     0.108118    17.414111     0.288316    36.039471     True    servico
 362   1198360389   1200465592     0.106555    23.987872     0.284147    35.518434     True    servico
 363   1195865928   1200524715     0.477550    23.641070     1.273467   159.183338     True    servico
