  id            u            v           CA      demanda           CS       length   oneway     status
 348   1200524805   1200524636     0.486949   108.037820     1.298531   162.316436     True    servico
 349   1200524805       -38982     0.284652    63.154797     0.759072    94.884011     True    servico
 350   1264442912   1200524713     0.330896    73.414796     0.882389   110.298672     True    servico
 351   1264442912   1264443221     0.545773   121.088834     1.455395   181.924330    False    servico
 352   1200524838   1237684054     0.348823    77.392135     0.930194   116.274241     True    servico
 353   1200524838   1195800444     0.705325   156.487996     1.880865   235.108168     True    servico
 354   1200524856   5117971130     0.146811    32.572517     0.391497    48.937074     True    servico
 355   1200524856   1217426568     0.378241    83.919115     1.008643   126.080402     True    servico
 356   1200524856   1200524560     0.408038    90.530092     1.088102   136.012758     True    servico
 357   1200465470   1801769472     0.319126    70.803347     0.851002   106.375220     True    servico
 358   2466831972       -38996     1.014043   224.982413     2.704116   338.014443     True    servico
 359   1200569962   1200465541     0.211345    46.890343     0.563586    70.448232     True    servico
 360   1200569962   1198360323     0.562825   124.872095     1.500867   187.608316     True    servico
 361   1200465522   1237684093     0.350648    77.797134     0.935062   116.882714     True    servico
 362   1200465522       -39022     0.292781    64.958255     0.780748    97.593532     True    servico
 363   1264443010       -39044     0.136693    30.327638     0.364515    45.564359     True    servico
